"","lat","lon","City","State","County","Country","Year","Precipitation"
"1690",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","1999",1641.69123502889
"1691",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2000",1784.30835844966
"1692",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2001",1926.92548187044
"1693",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2002",2069.54260529122
"1694",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2003",2212.159728712
"1695",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2004",2354.77685213278
"1696",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2005",2497.39397555355
"1697",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2006",2640.01109897433
"1698",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2007",2782.62822239511
"1699",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2008",2925.24534581589
"1700",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2009",3067.86246923666
"1701",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2010",3210.47959265744
"1702",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2011",3353.09671607822
"1703",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2012",3495.713839499
"1704",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2013",3638.33096291977
"1705",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2014",3780.94808634055
"1706",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2015",3923.56520976133
"1707",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2016",4066.18233318211
"1708",35.26768,-75.54237,"Buxton","North Carolina","Dare County","US","2017",4208.79945660289
"1709",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","1990",346.367843079452
"1710",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","1991",490.377148618839
"1711",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","1992",634.386454158226
"1712",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","1993",778.395759697613
"1713",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","1994",922.405065237
"1714",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","1995",1066.41437077639
"1715",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","1996",1210.42367631577
"1716",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","1997",1354.43298185516
"1717",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","1998",1498.44228739455
"1718",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","1999",1642.45159293393
"1719",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","2000",1786.46089847332
"1720",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","2001",1930.47020401271
"1721",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","2002",2074.4795095521
"1722",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","2003",2218.48881509148
"1723",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","2004",2362.49812063087
"1724",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","2005",2506.50742617026
"1725",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","2006",2650.51673170965
"1726",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","2007",2794.52603724903
"1727",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","2008",2938.53534278842
"1728",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","2009",3082.54464832781
"1729",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","2010",3226.55395386719
"1730",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","2011",3370.56325940658
"1731",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","2012",3514.57256494597
"1732",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","2013",3658.58187048536
"1733",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","2014",3802.59117602474
"1734",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","2015",3946.60048156413
"1735",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","2016",4090.60978710352
"1736",34.69516,-76.55937,"Harkers Island","North Carolina","Carteret County","US","2017",4234.6190926429
"1737",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","1990",348.00288461275
"1738",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","1991",491.336853928312
"1739",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","1992",634.670823243875
"1740",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","1993",778.004792559437
"1741",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","1994",921.338761875
"1742",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","1995",1064.67273119056
"1743",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","1996",1208.00670050613
"1744",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","1997",1351.34066982169
"1745",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","1998",1494.67463913725
"1746",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","1999",1638.00860845281
"1747",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","2000",1781.34257776838
"1748",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","2001",1924.67654708394
"1749",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","2002",2068.0105163995
"1750",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","2003",2211.34448571506
"1751",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","2004",2354.67845503063
"1752",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","2005",2498.01242434619
"1753",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","2006",2641.34639366175
"1754",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","2007",2784.68036297731
"1755",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","2008",2928.01433229288
"1756",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","2009",3071.34830160844
"1757",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","2010",3214.682270924
"1758",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","2011",3358.01624023956
"1759",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","2012",3501.35020955513
"1760",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","2013",3644.68417887069
"1761",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","2014",3788.01814818625
"1762",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","2015",3931.35211750181
"1763",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","2016",4074.68608681738
"1764",35.14294,-76.77021,"Bayboro","North Carolina","Pamlico County","US","2017",4218.02005613294
"1765",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1990",206.084313811625
"1766",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1991",364.900503268469
"1767",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1992",523.716692725312
"1768",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1993",682.532882182156
"1769",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1994",841.349071639
"1770",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1995",1000.16526109584
"1771",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1996",1158.98145055269
"1772",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1997",1317.79764000953
"1773",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1998",1476.61382946637
"1774",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1999",1635.43001892322
"1775",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2000",1794.24620838006
"1776",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2001",1953.06239783691
"1777",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2002",2111.87858729375
"1778",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2003",2270.69477675059
"1779",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2004",2429.51096620744
"1780",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2005",2588.32715566428
"1781",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2006",2747.14334512112
"1782",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2007",2905.95953457797
"1783",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2008",3064.77572403481
"1784",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2009",3223.59191349166
"1785",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2010",3382.4081029485
"1786",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2011",3541.22429240534
"1787",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2012",3700.04048186219
"1788",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2013",3858.85667131903
"1789",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2014",4017.67286077588
"1790",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2015",4176.48905023272
"1791",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2016",4335.30523968956
"1792",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2017",4494.12142914641
"1793",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1990",206.084313811625
"1794",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1991",364.900503268469
"1795",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1992",523.716692725312
"1796",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1993",682.532882182156
"1797",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1994",841.349071639
"1798",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1995",1000.16526109584
"1799",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1996",1158.98145055269
"1800",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1997",1317.79764000953
"1801",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1998",1476.61382946637
"1802",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1999",1635.43001892322
"1803",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2000",1794.24620838006
"1804",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2001",1953.06239783691
"1805",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2002",2111.87858729375
"1806",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2003",2270.69477675059
"1807",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2004",2429.51096620744
"1808",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2005",2588.32715566428
"1809",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2006",2747.14334512112
"1810",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2007",2905.95953457797
"1811",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2008",3064.77572403481
"1812",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2009",3223.59191349166
"1813",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2010",3382.4081029485
"1814",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2011",3541.22429240534
"1815",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2012",3700.04048186219
"1816",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2013",3858.85667131903
"1817",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2014",4017.67286077588
"1818",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2015",4176.48905023272
"1819",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2016",4335.30523968956
"1820",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2017",4494.12142914641
"1821",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","1990",270.691647226565
"1822",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","1991",427.065839467174
"1823",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","1992",583.440031707783
"1824",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","1993",739.814223948391
"1825",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","1994",896.188416189
"1826",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","1995",1052.56260842961
"1827",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","1996",1208.93680067022
"1828",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","1997",1365.31099291083
"1829",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","1998",1521.68518515143
"1830",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","1999",1678.05937739204
"1831",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","2000",1834.43356963265
"1832",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","2001",1990.80776187326
"1833",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","2002",2147.18195411387
"1834",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","2003",2303.55614635448
"1835",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","2004",2459.93033859509
"1836",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","2005",2616.3045308357
"1837",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","2006",2772.6787230763
"1838",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","2007",2929.05291531691
"1839",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","2008",3085.42710755752
"1840",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","2009",3241.80129979813
