,KEY,DATETIME,ID,NAME,Wind_Speed_24,VMAX,LAT,LON,PER,SHRD,D200,RHLO,SDBT,POT,PC2,SHRD2,SHRG,DIVC,U200,EPSS,ENSS,TPWC,PC1,SDBT2,TBMX,RSST,storm name,landfall date,damage ranke,current damage($ 2020),base damage,landfall state,category,winds(MPH)
1536,JOAN-1988,1988-10-14 18:00:00,AL111988,JOAN,45.0,45.0,12.0,-60.8,5.0,7.9,47.0,77.0,10.30000015,-92.0,-101.0,11.7,12.7,45.0,-2.1,6.1,2.0,59.4,1.0,134.0,-62.0,28.5,,,,,,,,
1537,JOAN-1988,1988-10-15 00:00:00,AL111988,JOAN,45.0,45.0,12.1,-61.5,0.0,10.9,38.0,76.0,15.30000023,-93.0,-16.0,14.4,15.2,40.0,0.2,5.3,1.7,57.5,1.0,192.0,-45.2,28.4,,,,,,,,
1538,JOAN-1988,1988-10-15 06:00:00,AL111988,JOAN,50.0,45.0,12.1,-62.8,0.0,8.3,27.0,76.0,25.90000039,-91.0,10.0,13.2,15.2,16.0,0.0,5.1,1.5,57.9,1.0,321.0,-17.5,28.2,,,,,,,,
1539,JOAN-1988,1988-10-15 12:00:00,AL111988,JOAN,50.0,45.0,12.0,-63.8,0.0,11.8,57.0,76.0,19.50000029,-89.0,-15.0,15.0,17.2,32.0,0.8,5.1,1.5,58.4,31.0,235.0,-47.7,28.1,,,,,,,,
1540,JOAN-1988,1988-10-15 18:00:00,AL111988,JOAN,50.0,45.0,11.9,-64.9,0.0,6.1,61.0,77.0,16.90000025,-79.0,-60.0,10.8,13.1,56.0,-0.7,7.0,2.1,58.5,1.0,204.0,-62.7,28.1,,,,,,,,
1541,JOAN-1988,1988-10-16 00:00:00,AL111988,JOAN,55.0,45.0,12.0,-66.1,0.0,1.0,63.0,80.0,11.10000017,-83.0,-68.0,7.8,11.5,66.0,-3.2,6.5,1.6,59.9,1.0,173.0,-69.7,28.1,,,,,,,,
1542,JOAN-1988,1988-10-16 06:00:00,AL111988,JOAN,55.0,50.0,12.0,-67.2,5.0,3.3,60.0,81.0,12.60000019,-85.0,-60.0,4.3,10.5,55.0,-7.3,5.4,1.4,59.6,1.0,189.0,-76.0,28.2,,,,,,,,
1543,JOAN-1988,1988-10-16 12:00:00,AL111988,JOAN,60.0,50.0,11.9,-68.2,5.0,1.6,46.0,81.0,13.100000199999998,-95.0,-23.0,3.7,9.8,41.0,-7.3,4.8,1.4,59.4,31.0,206.0,-65.6,28.6,,,,,,,,
1544,JOAN-1988,1988-10-16 18:00:00,AL111988,JOAN,60.0,50.0,12.0,-69.2,0.0,4.5,77.0,83.0,13.300000199999998,-87.0,2.0,3.6,10.6,83.0,-9.6,7.6,2.1,59.6,1.0,227.0,-61.1,28.8,,,,,,,,
1545,JOAN-1988,1988-10-17 00:00:00,AL111988,JOAN,65.0,55.0,12.0,-70.2,5.0,8.1,79.0,85.0,11.20000017,-88.0,4.0,2.6,8.1,68.0,-10.9,6.8,1.6,62.3,1.0,176.0,-49.4,28.9,,,,,,,,
1546,JOAN-1988,1988-10-17 06:00:00,AL111988,JOAN,70.0,55.0,12.0,-71.2,5.0,6.2,94.0,85.0,11.60000017,-94.0,1.0,4.8,8.4,86.0,-11.9,5.4,1.4,62.6,1.0,150.0,-65.7,28.9,,,,,,,,
1547,JOAN-1988,1988-10-17 12:00:00,AL111988,JOAN,75.0,60.0,11.9,-72.1,,5.9,78.0,84.0,14.30000021,-91.0,-56.0,4.1,8.1,68.0,-13.1,5.1,1.4,62.1,31.0,188.0,-69.8,28.9,,,,,,,,
1548,JOAN-1988,1988-10-17 18:00:00,AL111988,JOAN,80.0,60.0,11.8,-73.0,,7.1,84.0,83.0,11.90000018,-79.0,-38.0,6.0,9.5,83.0,-13.6,7.3,1.9,62.4,1.0,220.0,-61.8,28.9,,,,,,,,
1549,JOAN-1988,1988-10-18 00:00:00,AL111988,JOAN,90.0,65.0,11.8,-74.0,5.0,9.7,91.0,86.0,19.20000029,-78.0,-3.0,8.2,9.4,91.0,-13.9,7.3,1.4,63.4,1.0,190.0,-48.4,29.0,,,,,,,,
1550,JOAN-1988,1988-10-18 06:00:00,AL111988,JOAN,95.0,70.0,11.7,-75.0,10.0,6.2,125.0,86.0,12.10000018,-80.0,-104.0,5.7,6.0,132.0,-9.9,6.1,1.4,63.0,1.0,188.0,-74.1,29.1,,,,,,,,
1551,JOAN-1988,1988-10-18 12:00:00,AL111988,JOAN,105.0,75.0,11.5,-75.8,10.0,6.7,107.0,85.0,12.30000018,-78.0,-129.0,3.9,7.5,123.0,-4.2,5.2,1.3,63.4,31.0,192.0,-74.3,29.1,,,,,,,,
1552,JOAN-1988,1988-10-18 18:00:00,AL111988,JOAN,110.0,80.0,11.3,-76.5,10.0,1.7,116.0,84.0,12.40000018,-61.0,-116.0,1.5,8.3,110.0,-6.6,7.5,1.8,63.0,1.0,159.0,-75.5,29.0,,,,,,,,
1553,JOAN-1988,1988-10-19 00:00:00,AL111988,JOAN,105.0,90.0,11.2,-77.2,15.0,5.0,140.0,85.0,8.800000131000001,-53.0,-97.0,3.0,10.0,135.0,-9.1,6.4,1.4,62.7,1.0,151.0,-76.4,28.8,,,,,,,,
1554,JOAN-1988,1988-10-19 06:00:00,AL111988,JOAN,85.0,95.0,11.3,-77.8,15.0,7.3,143.0,83.0,8.300000124,-55.0,-100.0,4.9,9.4,125.0,-2.5,4.5,1.4,62.9,1.0,180.0,-74.6,28.8,,,,,,,,
1555,JOAN-1988,1988-10-19 12:00:00,AL111988,JOAN,70.0,105.0,11.4,-78.3,15.0,4.4,160.0,82.0,11.20000017,-50.0,-92.0,6.3,9.4,175.0,-1.0,3.6,1.4,65.1,31.0,177.0,-71.5,28.8,,,,,,,,
1556,JOAN-1988,1988-10-19 18:00:00,AL111988,JOAN,70.0,110.0,11.3,-78.9,15.0,3.5,146.0,81.0,10.70000016,-36.0,-88.0,6.1,9.3,143.0,2.5,5.4,1.9,65.8,1.0,174.0,-63.4,28.8,,,,,,,,
1557,JOAN-1988,1988-10-20 00:00:00,AL111988,JOAN,75.0,105.0,11.3,-79.3,0.0,1.2,128.0,81.0,8.500000127,-44.0,-82.0,3.9,9.7,125.0,0.9,5.0,1.6,66.0,1.0,137.0,-51.4,28.8,,,,,,,,
1558,JOAN-1988,1988-10-20 06:00:00,AL111988,JOAN,90.0,85.0,11.1,-79.8,-25.0,2.8,131.0,81.0,10.50000016,-69.0,-58.0,4.6,9.8,128.0,0.2,4.0,1.5,65.5,1.0,148.0,-64.1,28.8,,,,,,,,
1559,JOAN-1988,1988-10-20 12:00:00,AL111988,JOAN,100.0,70.0,11.1,-79.5,-35.0,7.4,109.0,80.0,13.80000021,-86.0,-45.0,8.1,11.6,90.0,1.7,2.8,1.6,64.0,31.0,185.0,-54.8,28.8,,,,,,,,
1560,JOAN-1988,1988-10-20 18:00:00,AL111988,JOAN,110.0,70.0,11.3,-79.9,-15.0,5.9,119.0,79.0,10.50000016,-79.0,-98.0,7.6,10.4,104.0,1.4,4.7,2.0,64.3,31.0,125.0,-60.7,28.8,,,,,,,,
1561,JOAN-1988,1988-10-21 00:00:00,AL111988,JOAN,120.0,75.0,11.5,-80.3,5.0,1.8,87.0,78.0,6.500000097000001,-75.0,-102.0,5.0,11.0,89.0,-0.3,4.3,1.6,64.3,1.0,126.0,-62.0,28.7,,,,,,,,
1562,JOAN-1988,1988-10-21 06:00:00,AL111988,JOAN,125.0,90.0,11.5,-80.7,20.0,2.3,53.0,79.0,9.300000139,-62.0,-78.0,4.4,10.4,66.0,-1.1,3.7,1.6,64.8,1.0,155.0,-49.8,28.7,,,,,,,,
1563,JOAN-1988,1988-10-21 12:00:00,AL111988,JOAN,120.0,100.0,11.6,-81.2,25.0,5.3,53.0,79.0,7.700000115,-54.0,-107.0,6.5,14.0,57.0,-1.1,3.0,1.6,63.1,31.0,128.0,-1.0,28.7,,,,,,,,
1564,JOAN-1988,1988-10-21 18:00:00,AL111988,JOAN,70.0,110.0,11.8,-81.8,20.0,7.5,81.0,78.0,7.40000011,-38.0,-117.0,5.3,12.5,81.0,-2.6,3.9,1.8,63.2,1.0,77.0,4.7,28.6,,,,,,,,
1565,JOAN-1988,1988-10-22 00:00:00,AL111988,JOAN,55.0,120.0,11.9,-82.5,20.0,5.1,50.0,76.0,7.40000011,-27.0,-133.0,2.6,12.0,59.0,-4.4,4.1,1.5,62.4,1.0,80.0,-62.0,28.5,,,,,,,,
1566,JOAN-1988,1988-10-22 06:00:00,AL111988,JOAN,45.0,125.0,11.9,-83.2,15.0,2.0,59.0,76.0,8.100000121,-23.0,-129.0,1.3,13.4,58.0,-5.2,4.0,1.5,62.2,1.0,109.0,-52.4,28.5,,,,,,,,
1567,JOAN-1988,1988-10-22 12:00:00,AL111988,JOAN,,120.0,11.9,-83.9,0.0,1.0,77.0,78.0,5.300000079,-25.0,-151.0,2.0,15.5,80.0,-5.2,4.0,1.6,64.1,31.0,80.0,-65.9,28.3,,,,,,,,
1568,JOAN-1988,1988-10-22 18:00:00,AL111988,JOAN,,70.0,12.0,-85.0,,3.2,58.0,76.0,5.800000086,-67.0,-117.0,5.4,17.3,44.0,-7.2,4.0,2.0,64.0,1.0,82.0,-57.2,28.1,,,,,,,,
1569,JOAN-1988,1988-10-23 00:00:00,AL111988,JOAN,,55.0,12.1,-85.9,,3.7,84.0,76.0,9.40000014,-81.0,-65.0,1.8,16.6,78.0,-6.0,4.4,1.7,63.1,1.0,102.0,-48.7,28.0,,,,,,,,
1570,JOAN-1988,1988-10-23 06:00:00,AL111988,JOAN,,45.0,12.2,-86.8,,7.4,80.0,78.0,,-96.0,,3.3,16.6,69.0,-8.0,4.0,1.6,62.7,,,,28.1,,,,,,,,
1571,KEIT-1988,1988-11-17 18:00:00,AL121988,KEIT,30.0,30.0,14.9,-74.3,,13.2,59.0,85.0,16.70000025,-107.0,-24.0,17.9,21.1,12.0,8.9,5.9,1.7,62.4,1.0,202.0,-21.5,28.2,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1572,KEIT-1988,1988-11-18 00:00:00,AL121988,KEIT,30.0,30.0,15.0,-75.5,,9.9,70.0,84.0,16.00000024,-111.0,-1.0,14.6,20.8,44.0,4.9,5.1,1.6,60.7,1.0,181.0,-41.5,28.2,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1573,KEIT-1988,1988-11-18 06:00:00,AL121988,KEIT,30.0,30.0,15.0,-76.5,0.0,9.0,77.0,83.0,14.90000022,-113.0,77.0,11.3,18.9,60.0,1.1,4.6,1.5,58.6,1.0,232.0,-28.7,28.2,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1574,KEIT-1988,1988-11-18 12:00:00,AL121988,KEIT,30.0,30.0,15.0,-77.7,0.0,8.0,74.0,82.0,12.90000019,-120.0,148.0,6.3,14.1,75.0,-2.9,3.4,1.6,56.7,31.0,204.0,3.4,28.3,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1575,KEIT-1988,1988-11-18 18:00:00,AL121988,KEIT,30.0,30.0,15.0,-79.0,0.0,3.9,91.0,81.0,7.9000001179999995,-116.0,176.0,3.3,10.2,87.0,-10.2,4.2,2.0,58.1,1.0,197.0,17.8,28.4,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1576,KEIT-1988,1988-11-19 00:00:00,AL121988,KEIT,30.0,30.0,15.0,-79.9,0.0,6.4,67.0,82.0,9.500000142000001,-117.0,174.0,6.9,9.4,63.0,-11.1,4.5,1.8,58.0,1.0,214.0,18.5,28.5,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1577,KEIT-1988,1988-11-19 06:00:00,AL121988,KEIT,35.0,30.0,15.1,-80.4,0.0,7.5,57.0,82.0,8.000000119,-120.0,159.0,10.2,13.2,52.0,-8.6,4.0,1.6,59.0,1.0,141.0,7.8,28.5,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1578,KEIT-1988,1988-11-19 12:00:00,AL121988,KEIT,40.0,30.0,15.2,-81.2,0.0,2.4,59.0,81.0,26.00000039,-122.0,64.0,6.0,11.2,72.0,-6.0,3.2,1.6,59.4,31.0,337.0,-4.1,28.5,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1579,KEIT-1988,1988-11-19 18:00:00,AL121988,KEIT,45.0,30.0,15.5,-81.8,0.0,4.7,56.0,79.0,21.30000032,-116.0,8.0,6.1,8.6,68.0,-11.2,4.2,2.1,59.0,1.0,315.0,-19.3,28.5,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1580,KEIT-1988,1988-11-20 00:00:00,AL121988,KEIT,60.0,30.0,15.8,-82.6,0.0,12.6,87.0,80.0,25.90000039,-115.0,13.0,10.5,12.3,89.0,-14.8,3.8,2.0,59.4,1.0,298.0,-1.3,28.4,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1581,KEIT-1988,1988-11-20 06:00:00,AL121988,KEIT,60.0,35.0,16.3,-83.4,5.0,11.2,101.0,80.0,23.30000035,-110.0,-19.0,9.6,14.4,105.0,-15.6,3.1,1.8,60.9,1.0,287.0,-0.3,28.2,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1582,KEIT-1988,1988-11-20 12:00:00,AL121988,KEIT,60.0,40.0,17.8,-84.5,10.0,9.8,120.0,78.0,12.60000019,-110.0,-133.0,12.4,19.9,128.0,-15.3,2.1,1.9,62.7,31.0,206.0,-65.0,28.3,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1583,KEIT-1988,1988-11-20 18:00:00,AL121988,KEIT,60.0,45.0,19.1,-85.4,10.0,12.8,129.0,77.0,12.30000018,-93.0,-131.0,13.9,25.3,126.0,-10.1,4.6,2.2,63.6,1.0,182.0,-75.2,28.2,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1584,KEIT-1988,1988-11-21 00:00:00,AL121988,KEIT,60.0,60.0,19.8,-86.1,20.0,13.6,161.0,78.0,11.40000017,-80.0,-122.0,18.2,31.9,168.0,-6.1,3.7,1.9,62.3,1.0,197.0,-71.5,28.0,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1585,KEIT-1988,1988-11-21 06:00:00,AL121988,KEIT,55.0,60.0,20.7,-86.6,15.0,18.8,114.0,76.0,11.80000018,-84.0,-123.0,24.0,34.7,95.0,-4.7,1.5,2.4,60.8,1.0,215.0,-73.8,27.8,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1586,KEIT-1988,1988-11-21 12:00:00,AL121988,KEIT,55.0,60.0,21.8,-87.0,0.0,21.3,163.0,71.0,10.30000015,-58.0,-94.0,29.2,37.0,146.0,-4.0,0.0,4.2,57.5,31.0,157.0,-59.6,27.4,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1587,KEIT-1988,1988-11-21 18:00:00,AL121988,KEIT,55.0,60.0,22.4,-87.2,0.0,20.2,140.0,66.0,16.70000025,-46.0,-51.0,30.6,38.3,148.0,-4.9,0.0,5.4,56.5,1.0,226.0,-59.9,27.1,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1588,KEIT-1988,1988-11-22 00:00:00,AL121988,KEIT,55.0,60.0,23.1,-87.0,0.0,30.8,142.0,62.0,19.40000029,-45.0,8.0,37.9,47.2,142.0,-2.1,0.0,8.2,55.2,1.0,261.0,-49.1,27.0,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1589,KEIT-1988,1988-11-22 06:00:00,AL121988,KEIT,55.0,55.0,23.8,-86.8,-5.0,31.4,99.0,60.0,24.00000036,-49.0,78.0,36.6,48.5,77.0,5.2,0.0,8.9,55.6,1.0,318.0,-1.5,26.9,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1590,KEIT-1988,1988-11-22 12:00:00,AL121988,KEIT,35.0,55.0,24.4,-86.2,-5.0,42.1,92.0,56.0,22.70000034,-49.0,121.0,43.8,54.0,108.0,17.2,0.0,9.4,55.3,31.0,342.0,11.3,26.8,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1591,KEIT-1988,1988-11-22 18:00:00,AL121988,KEIT,40.0,55.0,25.5,-85.1,0.0,40.8,79.0,57.0,21.20000032,-39.0,135.0,46.2,58.0,78.0,27.1,0.0,10.8,55.6,1.0,305.0,13.3,26.3,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1592,KEIT-1988,1988-11-23 00:00:00,AL121988,KEIT,50.0,55.0,26.5,-84.2,0.0,47.3,81.0,58.0,12.70000019,-21.0,176.0,50.0,64.3,77.0,34.3,0.0,12.5,52.0,1.0,277.0,17.9,25.1,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1593,KEIT-1988,1988-11-23 06:00:00,AL121988,KEIT,55.0,55.0,27.3,-82.8,0.0,46.5,45.0,60.0,35.00000052,-17.0,65.0,49.5,65.7,44.0,41.7,0.0,12.6,49.9,1.0,373.0,-30.5,24.8,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1594,KEIT-1988,1988-11-23 12:00:00,AL121988,KEIT,60.0,35.0,27.9,-81.3,,44.4,63.0,60.0,13.00000019,-45.0,184.0,50.4,68.1,66.0,48.1,0.0,11.9,47.2,31.0,248.0,17.3,25.1,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1595,KEIT-1988,1988-11-23 18:00:00,AL121988,KEIT,,40.0,28.9,-79.8,,52.5,29.0,63.0,6.500000097000001,-46.0,210.0,56.6,71.3,39.0,60.2,0.0,11.1,49.8,4.0,154.0,19.8,25.4,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1596,KEIT-1988,1988-11-24 00:00:00,AL121988,KEIT,,50.0,29.7,-77.7,,57.7,6.0,65.0,5.300000079,-41.0,208.0,60.9,71.3,7.0,65.4,0.0,11.0,47.6,1.0,148.0,18.2,25.4,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1597,KEIT-1988,1988-11-24 06:00:00,AL121988,KEIT,,55.0,31.0,-75.2,15.0,65.4,10.0,68.0,10.10000015,-21.0,188.0,64.8,83.1,2.0,70.7,0.0,12.3,44.2,1.0,183.0,10.9,24.1,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1598,KEIT-1988,1988-11-24 12:00:00,AL121988,KEIT,,60.0,32.5,-70.5,10.0,55.1,63.0,67.0,27.000000399999994,-7.0,14.0,61.0,82.6,40.0,71.8,0.0,11.5,46.6,31.0,308.0,-47.7,22.9,Keith,"Nov 23,1988",231.0,16000000.0,3000000.0,FL,TS,65.0
1599,TD01-1989,1989-06-15 18:00:00,AL011989,TD01,25.0,25.0,20.7,-94.3,,15.8,28.0,77.0,11.40000017,-110.0,44.0,21.3,27.7,42.0,16.7,4.9,2.7,58.5,1.0,175.0,-16.0,28.3,,,,,,,,
1600,TD01-1989,1989-06-16 00:00:00,AL011989,TD01,25.0,25.0,20.9,-94.0,,22.9,46.0,74.0,7.200000107,-114.0,108.0,22.7,33.5,58.0,15.4,3.6,3.0,58.0,1.0,141.0,-0.3,28.2,,,,,,,,
1601,TD01-1989,1989-06-16 06:00:00,AL011989,TD01,25.0,25.0,20.9,-93.9,0.0,21.2,22.0,75.0,14.90000022,-122.0,74.0,23.8,34.4,24.0,17.8,2.3,2.7,58.1,1.0,144.0,-16.6,28.2,,,,,,,,
1602,TD01-1989,1989-06-16 12:00:00,AL011989,TD01,,25.0,20.6,-93.8,0.0,19.6,4.0,71.0,24.30000036,-125.0,81.0,25.7,34.6,-14.0,21.0,1.0,3.0,57.3,31.0,240.0,2.6,28.2,,,,,,,,
1603,TD01-1989,1989-06-16 18:00:00,AL011989,TD01,,25.0,20.1,-93.7,0.0,19.2,-9.0,67.0,15.70000023,-119.0,133.0,24.9,32.2,-34.0,17.7,2.8,4.0,58.1,1.0,211.0,10.3,28.3,,,,,,,,
1604,TD01-1989,1989-06-17 00:00:00,AL011989,TD01,,25.0,19.6,-93.6,0.0,19.2,38.0,68.0,9.600000142999999,-120.0,168.0,22.8,27.9,3.0,11.6,2.5,3.5,59.3,1.0,167.0,12.0,28.4,,,,,,,,
1605,TD01-1989,1989-06-17 06:00:00,AL011989,TD01,,25.0,19.2,-93.7,0.0,16.6,38.0,71.0,25.30000038,-124.0,120.0,22.5,30.1,24.0,8.9,1.7,2.8,60.7,1.0,163.0,4.6,28.4,,,,,,,,
1606,ALLI-1989,1989-06-24 18:00:00,AL021989,ALLI,30.0,30.0,27.0,-96.0,,11.0,-1.0,76.0,26.600000399999995,-88.0,52.0,15.5,18.8,-14.0,9.7,5.5,3.8,60.7,1.0,313.0,-3.2,27.6,Allison,"Jun 26,1989",90.0,2710000000.0,500000000.0,TX,TS,45.0
1607,ALLI-1989,1989-06-25 00:00:00,AL021989,ALLI,35.0,30.0,27.0,-96.0,,18.4,13.0,72.0,16.50000025,-82.0,97.0,17.8,25.6,-2.0,9.5,6.2,3.8,58.0,1.0,240.0,10.0,27.6,Allison,"Jun 26,1989",90.0,2710000000.0,500000000.0,TX,TS,45.0
1608,ALLI-1989,1989-06-25 06:00:00,AL021989,ALLI,35.0,30.0,27.2,-96.0,0.0,19.2,7.0,75.0,13.90000021,-94.0,122.0,20.1,26.6,16.0,11.4,4.3,2.5,60.4,1.0,199.0,11.2,27.6,Allison,"Jun 26,1989",90.0,2710000000.0,500000000.0,TX,TS,45.0
1609,ALLI-1989,1989-06-25 12:00:00,AL021989,ALLI,40.0,30.0,27.4,-95.9,0.0,20.0,-6.0,79.0,23.80000035,-97.0,69.0,22.4,25.1,12.0,16.1,4.1,1.9,61.9,31.0,287.0,7.4,27.6,Allison,"Jun 26,1989",90.0,2710000000.0,500000000.0,TX,TS,45.0
1610,ALLI-1989,1989-06-25 18:00:00,AL021989,ALLI,45.0,30.0,27.6,-95.8,0.0,20.4,-2.0,75.0,18.50000028,-89.0,59.0,21.5,22.6,-5.0,14.1,5.1,3.5,60.9,1.0,286.0,5.7,27.6,Allison,"Jun 26,1989",90.0,2710000000.0,500000000.0,TX,TS,45.0
1611,ALLI-1989,1989-06-26 00:00:00,AL021989,ALLI,45.0,35.0,27.8,-95.8,5.0,20.0,39.0,74.0,15.70000023,-79.0,66.0,20.8,25.7,10.0,14.2,5.5,3.4,60.7,1.0,221.0,-12.0,27.6,Allison,"Jun 26,1989",90.0,2710000000.0,500000000.0,TX,TS,45.0
1612,ALLI-1989,1989-06-26 06:00:00,AL021989,ALLI,35.0,35.0,28.1,-95.8,5.0,21.0,71.0,75.0,29.00000043,-88.0,55.0,21.7,28.5,83.0,15.2,3.9,2.5,61.3,1.0,264.0,-26.3,27.5,Allison,"Jun 26,1989",90.0,2710000000.0,500000000.0,TX,TS,45.0
1613,ALLI-1989,1989-06-26 12:00:00,AL021989,ALLI,30.0,40.0,28.6,-95.7,5.0,25.6,30.0,75.0,32.90000049,-88.0,32.0,24.2,27.3,21.0,19.3,2.9,2.5,59.3,31.0,361.0,0.0,27.5,Allison,"Jun 26,1989",90.0,2710000000.0,500000000.0,TX,TS,45.0
1614,ALLI-1989,1989-06-26 18:00:00,AL021989,ALLI,30.0,45.0,29.1,-95.7,,26.6,35.0,74.0,25.10000037,-64.0,68.0,24.9,24.5,37.0,18.2,6.5,3.8,58.4,1.0,278.0,-5.9,27.5,Allison,"Jun 26,1989",90.0,2710000000.0,500000000.0,TX,TS,45.0
1615,ALLI-1989,1989-06-27 00:00:00,AL021989,ALLI,,45.0,29.7,-95.7,,28.2,4.0,70.0,21.70000032,-52.0,115.0,26.6,29.3,12.0,22.6,7.6,4.2,57.8,1.0,259.0,6.5,27.3,Allison,"Jun 26,1989",90.0,2710000000.0,500000000.0,TX,TS,45.0
1616,ALLI-1989,1989-06-27 06:00:00,AL021989,ALLI,,35.0,30.2,-95.3,,29.8,52.0,69.0,27.60000041,-72.0,105.0,28.5,33.5,48.0,20.8,4.1,3.6,59.7,1.0,310.0,-2.0,26.9,Allison,"Jun 26,1989",90.0,2710000000.0,500000000.0,TX,TS,45.0
1617,ALLI-1989,1989-06-27 12:00:00,AL021989,ALLI,,30.0,30.6,-94.9,,22.9,29.0,67.0,20.4000003,-75.0,69.0,25.4,28.4,30.0,22.5,1.6,3.8,58.9,31.0,333.0,-0.6,26.6,Allison,"Jun 26,1989",90.0,2710000000.0,500000000.0,TX,TS,45.0
1618,ALLI-1989,1989-06-27 18:00:00,AL021989,ALLI,,30.0,30.9,-94.6,,20.1,41.0,69.0,15.40000023,-52.0,71.0,23.3,23.6,36.0,20.6,5.4,4.1,57.1,1.0,237.0,-24.3,26.1,Allison,"Jun 26,1989",90.0,2710000000.0,500000000.0,TX,TS,45.0
1619,BARR-1989,1989-07-09 18:00:00,AL031989,BARR,30.0,25.0,12.8,-37.8,,19.8,62.0,77.0,10.70000016,-86.0,-56.0,17.8,26.5,58.0,-22.3,4.9,2.3,59.9,1.0,122.0,-29.1,26.5,,,,,,,,
1620,BARR-1989,1989-07-10 00:00:00,AL031989,BARR,35.0,25.0,13.0,-39.9,,7.9,56.0,76.0,12.30000018,-92.0,-32.0,7.7,19.1,67.0,-18.0,4.3,2.3,60.4,1.0,158.0,-37.7,26.7,,,,,,,,
1621,BARR-1989,1989-07-10 06:00:00,AL031989,BARR,40.0,25.0,13.9,-42.1,0.0,15.4,55.0,79.0,13.400000199999997,-80.0,-43.0,10.7,16.3,63.0,-11.8,5.6,2.1,59.7,1.0,166.0,-62.9,26.2,,,,,,,,
1622,BARR-1989,1989-07-10 12:00:00,AL031989,BARR,40.0,30.0,15.0,-44.6,5.0,14.1,95.0,78.0,20.2000003,-72.0,6.0,12.4,15.1,94.0,-9.2,5.6,2.2,59.4,31.0,241.0,-15.8,26.1,,,,,,,,
1623,BARR-1989,1989-07-10 18:00:00,AL031989,BARR,40.0,30.0,16.3,-46.9,5.0,7.0,101.0,77.0,18.20000027,-80.0,-34.0,11.0,16.7,90.0,-5.2,5.0,2.2,59.3,1.0,250.0,-40.4,26.5,,,,,,,,
1624,BARR-1989,1989-07-11 00:00:00,AL031989,BARR,45.0,35.0,17.7,-48.2,5.0,13.5,92.0,76.0,16.40000024,-78.0,-86.0,15.4,23.3,80.0,-0.5,4.9,2.2,58.8,1.0,188.0,-47.5,26.6,,,,,,,,
1625,BARR-1989,1989-07-11 06:00:00,AL031989,BARR,45.0,40.0,18.8,-49.2,10.0,13.5,104.0,76.0,16.80000025,-78.0,-49.0,18.8,28.9,112.0,2.0,4.5,2.2,57.5,1.0,266.0,-57.1,26.7,,,,,,,,
1626,BARR-1989,1989-07-11 12:00:00,AL031989,BARR,45.0,40.0,19.8,-50.4,5.0,12.2,91.0,72.0,20.3000003,-81.0,22.0,17.5,28.6,60.0,1.4,3.5,2.4,58.0,31.0,290.0,-39.3,26.8,,,,,,,,
1627,BARR-1989,1989-07-11 18:00:00,AL031989,BARR,40.0,40.0,20.7,-51.8,0.0,18.7,58.0,72.0,22.40000033,-79.0,52.0,20.8,28.4,48.0,7.2,4.0,2.5,58.8,1.0,286.0,-4.1,26.9,,,,,,,,
1628,BARR-1989,1989-07-12 00:00:00,AL031989,BARR,40.0,45.0,21.4,-53.1,5.0,21.0,48.0,70.0,20.70000031,-82.0,-37.0,25.1,30.5,77.0,8.8,3.7,2.6,56.5,1.0,322.0,-63.6,27.3,,,,,,,,
